Fecha_Sistema,Hora_Sistema,Timestamp_MS,Muestra,Recolector,Temp1_C,Hum1_RH,Temp2_C,Hum2_RH,Radiacion_W_m2,Termopar1_C,Termopar2_C,Termopar3_C,Termopar4_C,Termopar5_C,Termopar6_C,Fan1,Fan2,Fan3,Masa_g
2026-01-13,16:40:57,834634,Fasbit,Areli,25.5,43,0,0,0,28.75,28.25,29,29,29.25,,False,False,False,0.811
2026-01-13,16:40:58,836718,Fasbit,Areli,25.5,42.9,0,0,0,28.5,28.5,29.25,28.75,28.75,,False,False,False,0.811
2026-01-13,16:40:59,836718,Fasbit,Areli,25.5,42.9,0,0,0,28.5,28.5,29.25,28.75,28.75,,False,False,False,0.804
2026-01-13,16:41:00,838802,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.25,29,28.75,29.75,,False,False,False,0.803
2026-01-13,16:41:01,838802,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.25,29,28.75,29.75,,False,False,False,0.803
2026-01-13,16:41:02,840886,Fasbit,Areli,25.5,42.9,0,0,0,29,28.5,29.25,29.5,30,,False,False,False,0.803
2026-01-13,16:41:03,840886,Fasbit,Areli,25.5,42.9,0,0,0,29,28.5,29.25,29.5,30,,False,False,False,0.803
2026-01-13,16:41:04,842970,Fasbit,Areli,25.5,42.9,0,0,0,28,28.25,29,29.25,30,,False,False,False,0.803
2026-01-13,16:41:05,842970,Fasbit,Areli,25.5,42.9,0,0,0,28,28.25,29,29.25,30,,False,False,False,0.803
2026-01-13,16:41:06,845054,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,29.25,29.25,29.75,,False,False,False,0.803
2026-01-13,16:41:07,845054,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,29.25,29.25,29.75,,False,False,False,0.803
2026-01-13,16:41:08,845054,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,29.25,29.25,29.75,,False,False,False,0.803
2026-01-13,16:41:09,847138,Fasbit,Areli,25.5,42.8,0,0,0,28.75,28.5,29.25,29.25,29.5,,False,False,False,0.803
2026-01-13,16:41:10,847138,Fasbit,Areli,25.5,42.8,0,0,0,28.75,28.5,29.25,29.25,29.5,,False,False,False,0.803
2026-01-13,16:41:11,849222,Fasbit,Areli,25.5,42.7,0,0,0,28.5,28.5,28.5,29.25,29.5,,False,False,False,0.798
2026-01-13,16:41:12,849222,Fasbit,Areli,25.5,42.7,0,0,0,28.5,28.5,28.5,29.25,29.5,,False,False,False,0.798
2026-01-13,16:41:13,851306,Fasbit,Areli,25.5,42.9,0,0,0,28.5,28.25,29.25,29.25,29.75,,False,False,False,0.798
2026-01-13,16:41:14,851306,Fasbit,Areli,25.5,42.9,0,0,0,28.5,28.25,29.25,29.25,29.75,,False,False,False,0.798
2026-01-13,16:41:15,853390,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,29.25,28.75,29.5,,False,False,False,0.798
2026-01-13,16:41:16,853390,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,29.25,28.75,29.5,,False,False,False,0.798
2026-01-13,16:41:17,855474,Fasbit,Areli,25.5,42.9,0,0,0,28.5,28.5,29.25,28.75,29.5,,False,False,False,0.798
2026-01-13,16:41:18,855474,Fasbit,Areli,25.5,42.9,0,0,0,28.5,28.5,29.25,28.75,29.5,,False,False,False,0.798
2026-01-13,16:41:19,857558,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.75,29.25,29,29.5,,False,False,False,0.798
2026-01-13,16:41:20,857558,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.75,29.25,29,29.5,,False,False,False,0.798
2026-01-13,16:41:21,859642,Fasbit,Areli,25.5,42.9,0,0,0,28.5,28.75,29.25,29,29.5,,False,False,False,0.798
2026-01-13,16:41:22,859642,Fasbit,Areli,25.5,42.9,0,0,0,28.5,28.75,29.25,29,29.5,,False,False,False,0.799
2026-01-13,16:41:23,861726,Fasbit,Areli,25.5,43,0,0,0,27.75,28.75,29.25,29,29.5,,False,False,False,0.799
2026-01-13,16:41:24,861726,Fasbit,Areli,25.5,43,0,0,0,27.75,28.75,29.25,29,29.5,,False,False,False,0.799
2026-01-13,16:41:25,863810,Fasbit,Areli,25.5,42.9,0,0,0,28.25,28,29.25,28.75,29.25,,False,False,False,0.804
2026-01-13,16:41:26,863810,Fasbit,Areli,25.5,42.9,0,0,0,28.25,28,29.25,28.75,29.25,,False,False,False,0.804
2026-01-13,16:41:27,865894,Fasbit,Areli,25.5,42.9,0,0,0,28,28.75,28.75,29,30,,False,False,False,0.804
2026-01-13,16:41:28,865894,Fasbit,Areli,25.5,42.9,0,0,0,28,28.75,28.75,29,30,,False,False,False,0.804
2026-01-13,16:41:29,867978,Fasbit,Areli,25.5,42.8,0,0,0,28.25,28.25,29.25,29,29.75,,False,False,False,0.804
2026-01-13,16:41:30,867978,Fasbit,Areli,25.5,42.8,0,0,0,28.25,28.25,29.25,29,29.75,,False,False,False,0.804
2026-01-13,16:41:31,870062,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.75,29,29,30,,False,False,False,0.804
2026-01-13,16:41:32,870062,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.75,29,29,30,,False,False,False,0.804
2026-01-13,16:41:33,870062,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.75,29,29,30,,False,False,False,0.794
2026-01-13,16:41:34,872146,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.5,29.25,29.25,29.25,,False,False,False,0.794
2026-01-13,16:41:35,872146,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.5,29.25,29.25,29.25,,False,False,False,0.794
2026-01-13,16:41:36,874230,Fasbit,Areli,25.5,42.7,0,0,0,28.5,28.5,29.25,29,29.25,,False,False,False,0.794
2026-01-13,16:41:37,874230,Fasbit,Areli,25.5,42.7,0,0,0,28.5,28.5,29.25,29,29.25,,False,False,False,0.794
2026-01-13,16:41:38,876314,Fasbit,Areli,25.5,42.7,0,0,0,28.25,28.5,29,28.75,29.25,,False,False,False,0.793
2026-01-13,16:41:39,876314,Fasbit,Areli,25.5,42.7,0,0,0,28.25,28.5,29,28.75,29.25,,False,False,False,0.793
2026-01-13,16:41:40,878398,Fasbit,Areli,25.6,42.7,0,0,0,28.5,28,29,28.5,28.5,,False,False,False,0.793
2026-01-13,16:41:41,878398,Fasbit,Areli,25.6,42.7,0,0,0,28.5,28,29,28.5,28.5,,False,False,False,0.793
2026-01-13,16:41:42,880482,Fasbit,Areli,25.6,42.7,0,0,0,28.25,27.5,28.75,28,28.25,,False,False,False,0.802
2026-01-13,16:41:43,880482,Fasbit,Areli,25.6,42.7,0,0,0,28.25,27.5,28.75,28,28.25,,False,False,False,0.797
2026-01-13,16:41:44,882566,Fasbit,Areli,25.5,42.7,0,0,0,27.75,28,29,27.75,28.25,,False,False,False,0.791
2026-01-13,16:41:45,882566,Fasbit,Areli,25.5,42.7,0,0,0,27.75,28,29,27.75,28.25,,False,False,False,0.791
2026-01-13,16:41:46,884650,Fasbit,Areli,25.5,42.8,0,0,0,28.5,27.75,29,28,27.75,,False,False,False,0.799
2026-01-13,16:41:47,884650,Fasbit,Areli,25.5,42.8,0,0,0,28.5,27.75,29,28,27.75,,False,False,False,0.799
2026-01-13,16:41:48,886734,Fasbit,Areli,25.5,42.8,0,0,0,27.75,27.75,28.75,27.5,27.5,,False,False,False,0.799
2026-01-13,16:41:49,886734,Fasbit,Areli,25.5,42.8,0,0,0,27.75,27.75,28.75,27.5,27.5,,False,False,False,0.799
2026-01-13,16:41:50,888818,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28,28.75,27,27.75,,False,False,False,0.799
2026-01-13,16:41:51,888818,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28,28.75,27,27.75,,False,False,False,0.799
2026-01-13,16:41:52,890902,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.25,28.5,28,27.25,,False,False,False,0.794
2026-01-13,16:41:53,890902,Fasbit,Areli,25.5,42.8,0,0,0,28.5,28.25,28.5,28,27.25,,False,False,False,0.794
2026-01-13,16:41:54,892986,Fasbit,Areli,25.5,42.8,0,0,0,28.75,28,28,27.75,28.5,,False,False,False,0.794
2026-01-13,16:41:55,892986,Fasbit,Areli,25.5,42.8,0,0,0,28.75,28,28,27.75,28.5,,False,False,False,0.793
2026-01-13,16:41:56,895070,Fasbit,Areli,25.5,42.8,0,0,0,29,28.25,28.75,28.25,28.5,,False,False,False,0.793
2026-01-13,16:41:57,895070,Fasbit,Areli,25.5,42.8,0,0,0,29,28.25,28.75,28.25,28.5,,False,False,False,0.793
2026-01-13,16:41:58,895070,Fasbit,Areli,25.5,42.8,0,0,0,29,28.25,28.75,28.25,28.5,,False,False,False,0.793
2026-01-13,16:41:59,897154,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,28.75,28.25,28,,False,False,False,0.803
2026-01-13,16:42:00,897154,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,28.75,28.25,28,,False,False,False,0.793
2026-01-13,16:42:01,899238,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28,28.5,28,28,,False,False,False,0.780
2026-01-13,16:42:02,899238,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28,28.5,28,28,,False,False,False,0.786
2026-01-13,16:42:03,901322,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28,28.75,27.75,28.5,,False,False,False,0.804
2026-01-13,16:42:04,901322,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28,28.75,27.75,28.5,,False,False,False,0.810
2026-01-13,16:42:05,903406,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,29,28.25,28.75,,False,False,False,0.810
2026-01-13,16:42:06,903406,Fasbit,Areli,25.5,42.9,0,0,0,28.75,28.5,29,28.25,28.75,,False,False,False,0.810
2026-01-13,16:42:07,905490,Fasbit,Areli,25.5,43,0,0,0,29,28.25,29,28.25,28.75,,False,False,False,0.791
2026-01-13,16:42:08,905490,Fasbit,Areli,25.5,43,0,0,0,29,28.25,29,28.25,28.75,,False,False,False,0.791
2026-01-13,16:42:09,907574,Fasbit,Areli,25.5,43,0,0,0,28.5,28.25,28.75,28,28.5,,False,False,False,0.791
2026-01-13,16:42:10,907574,Fasbit,Areli,25.5,43,0,0,0,28.5,28.25,28.75,28,28.5,,False,False,False,0.791
2026-01-13,16:42:11,909658,Fasbit,Areli,25.4,43,0,0,0,28.75,28.75,29,28.25,28.75,,False,False,False,0.793
2026-01-13,16:42:12,909658,Fasbit,Areli,25.4,43,0,0,0,28.75,28.75,29,28.25,28.75,,False,False,False,0.793
2026-01-13,16:42:13,911742,Fasbit,Areli,25.4,42.9,0,0,0,28,28.25,28.75,27.75,28.25,,False,False,False,0.793
2026-01-13,16:42:14,911742,Fasbit,Areli,25.4,42.9,0,0,0,28,28.25,28.75,27.75,28.25,,False,False,False,0.793
2026-01-13,16:42:15,913826,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28.25,28.75,28,28.75,,False,False,False,0.782
2026-01-13,16:42:16,913826,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28.25,28.75,28,28.75,,False,False,False,0.784
2026-01-13,16:42:17,915910,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28,28.25,28.25,28.75,,False,False,False,.98   0.799
2026-01-13,16:42:18,915910,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28,28.25,28.25,28.75,,False,False,False,.98   0.799
2026-01-13,16:42:19,917994,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28.25,28,28.25,28.75,,False,False,False,.98   0.799
2026-01-13,16:42:20,917994,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28.25,28,28.25,28.75,,False,False,False,0.797
2026-01-13,16:42:21,920078,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28.5,28.75,28.25,29,,False,False,False,0.797
2026-01-13,16:42:22,920078,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28.5,28.75,28.25,29,,False,False,False,0.797
2026-01-13,16:42:23,920078,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28.5,28.75,28.25,29,,False,False,False,0.797
2026-01-13,16:42:24,922162,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28.5,28.75,28.25,29.25,,False,False,False,0.797
2026-01-13,16:42:25,922162,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28.5,28.75,28.25,29.25,,False,False,False,0.788
2026-01-13,16:42:26,924246,Fasbit,Areli,25.4,42.9,0,0,0,28.75,27.75,28.75,28,29.25,,False,False,False,0.788
2026-01-13,16:42:27,924246,Fasbit,Areli,25.4,42.9,0,0,0,28.75,27.75,28.75,28,29.25,,False,False,False,0.788
2026-01-13,16:42:28,926330,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.5,28.75,28.5,29,,False,False,False,0.788
2026-01-13,16:42:29,926330,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.5,28.75,28.5,29,,False,False,False,0.781
2026-01-13,16:42:30,928414,Fasbit,Areli,25.4,42.9,0,0,0,29,28.75,28.75,28.5,29,,False,False,False,0.783
2026-01-13,16:42:31,928414,Fasbit,Areli,25.4,42.9,0,0,0,29,28.75,28.75,28.5,29,,False,False,False,0.784
2026-01-13,16:42:32,930498,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.25,29,28.5,29.25,,False,False,False,791
2026-01-13,16:42:33,930498,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.25,29,28.5,29.25,,False,False,False,0.789
2026-01-13,16:42:34,932582,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.5,28.5,28.5,29,,False,False,False,0.789
2026-01-13,16:42:35,932582,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.5,28.5,28.5,29,,False,False,False,0.788
2026-01-13,16:42:36,934666,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28,28.5,28.75,28.5,,False,False,False,0.788
2026-01-13,16:42:37,934666,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28,28.5,28.75,28.5,,False,False,False,0.788
2026-01-13,16:42:38,936750,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.25,29,28.75,28.75,,False,False,False,0.790
2026-01-13,16:42:39,936750,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.25,29,28.75,28.75,,False,False,False,0.792
2026-01-13,16:42:40,938834,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28,29.25,28.25,29.25,,False,False,False,0.792
2026-01-13,16:42:41,938834,Fasbit,Areli,25.4,42.9,0,0,0,28.5,28,29.25,28.25,29.25,,False,False,False,0.792
2026-01-13,16:42:42,940918,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28.25,29,28.5,29.5,,False,False,False,0.792
2026-01-13,16:42:43,940918,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28.25,29,28.5,29.5,,False,False,False,0.792
2026-01-13,16:42:44,943002,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28.5,29,28.75,29.25,,False,False,False,0.792
2026-01-13,16:42:45,943002,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28.5,29,28.75,29.25,,False,False,False,0.793
2026-01-13,16:42:46,945086,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.25,29,29,29.5,,False,False,False,0.793
2026-01-13,16:42:47,945086,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.25,29,29,29.5,,False,False,False,0.793
2026-01-13,16:42:48,947170,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.5,28.75,28.5,29.75,,False,False,False,0.784
2026-01-13,16:42:49,947170,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.5,28.75,28.5,29.75,,False,False,False,0.3
2026-01-13,16:42:50,947170,Fasbit,Areli,25.4,42.9,0,0,0,28.75,28.5,28.75,28.5,29.75,,False,False,False,0.792
2026-01-13,16:42:51,949254,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28.25,28.75,28.5,29.25,,False,False,False,0.775
2026-01-13,16:42:52,949254,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28.25,28.75,28.5,29.25,,False,False,False,0.780
2026-01-13,16:42:53,951338,Fasbit,Areli,25.4,43,0,0,0,28.5,28,29,28.5,29.5,,False,False,False,0.787
2026-01-13,16:42:54,951338,Fasbit,Areli,25.4,43,0,0,0,28.5,28,29,28.5,29.5,,False,False,False,0.787
2026-01-13,16:42:55,953422,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28,29.25,28.5,29,,False,False,False,0.791
2026-01-13,16:42:56,953422,Fasbit,Areli,25.4,42.9,0,0,0,28.25,28,29.25,28.5,29,,False,False,False,0.784
2026-01-13,16:42:57,955506,Fasbit,Areli,25.3,42.9,0,0,0,29,28,29,28.25,28.75,,False,False,False,0.784
2026-01-13,16:42:58,955506,Fasbit,Areli,25.3,42.9,0,0,0,29,28,29,28.25,28.75,,False,False,False,0.784
2026-01-13,16:42:59,957590,Fasbit,Areli,25.3,43,0,0,0,28.75,28.75,29,28.75,29.5,,False,False,False,0.780
2026-01-13,16:43:00,957590,Fasbit,Areli,25.3,43,0,0,0,28.75,28.75,29,28.75,29.5,,False,False,False,0.783
2026-01-13,16:43:01,959674,Fasbit,Areli,25.3,42.9,0,0,0,28.5,28.75,28.75,28.5,29.25,,False,False,False,0.782
2026-01-13,16:43:02,959674,Fasbit,Areli,25.3,42.9,0,0,0,28.5,28.75,28.75,28.5,29.25,,False,False,False,0.782
2026-01-13,16:43:03,961758,Fasbit,Areli,25.3,42.9,0,0,0,28.75,28.75,29.25,28.5,29.5,,False,False,False,0.782
2026-01-13,16:43:04,961758,Fasbit,Areli,25.3,42.9,0,0,0,28.75,28.75,29.25,28.5,29.5,,False,False,False,0.782
2026-01-13,16:43:05,963842,Fasbit,Areli,25.3,43,0,0,0,29.25,27.75,29.25,28.25,29.75,,False,False,False,0.782
2026-01-13,16:43:06,963842,Fasbit,Areli,25.3,43,0,0,0,29.25,27.75,29.25,28.25,29.75,,False,False,False,0.782
2026-01-13,16:43:07,965926,Fasbit,Areli,25.3,43,0,0,0,28.75,28.75,29.25,28.5,29.5,,False,False,False,0.782
2026-01-13,16:43:08,965926,Fasbit,Areli,25.3,43,0,0,0,28.75,28.75,29.25,28.5,29.5,,False,False,False,0.782
2026-01-13,16:43:09,968010,Fasbit,Areli,25.3,43.3,0,0,0,28.5,28.75,29.25,29,29.75,,False,False,False,0.782
2026-01-13,16:43:10,968010,Fasbit,Areli,25.3,43.3,0,0,0,28.5,28.75,29.25,29,29.75,,False,False,False,0.782
2026-01-13,16:43:11,970094,Fasbit,Areli,25.3,43.1,0,0,0,29,28.75,29.25,28.75,29.5,,False,False,False,0.782
2026-01-13,16:43:12,970094,Fasbit,Areli,25.3,43.1,0,0,0,29,28.75,29.25,28.75,29.5,,False,False,False,0.782
2026-01-13,16:43:13,972178,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.25,29,28.5,29.25,,False,False,False,0.782
2026-01-13,16:43:14,972178,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.25,29,28.5,29.25,,False,False,False,0.782
2026-01-13,16:43:15,972178,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.25,29,28.5,29.25,,False,False,False,0.782
2026-01-13,16:43:16,974262,Fasbit,Areli,25.3,43.1,0,0,0,29,28.5,28.75,28.5,29,,False,False,False,0.782
2026-01-13,16:43:17,974262,Fasbit,Areli,25.3,43.1,0,0,0,29,28.5,28.75,28.5,29,,False,False,False,0.782
2026-01-13,16:43:18,976346,Fasbit,Areli,25.3,43.2,0,0,0,28,28.5,29,28.75,29.5,,False,False,False,0.786
2026-01-13,16:43:19,976346,Fasbit,Areli,25.3,43.2,0,0,0,28,28.5,29,28.75,29.5,,False,False,False,0.786
2026-01-13,16:43:20,978430,Fasbit,Areli,25.3,43.1,0,0,0,28,28.5,28.75,28.75,29.25,,False,False,False,0.786
2026-01-13,16:43:21,978430,Fasbit,Areli,25.3,43.1,0,0,0,28,28.5,28.75,28.75,29.25,,False,False,False,0.786
2026-01-13,16:43:22,980514,Fasbit,Areli,25.3,43.1,0,0,0,28.25,28.25,29,28.75,29.25,,False,False,False,0.786
2026-01-13,16:43:23,980514,Fasbit,Areli,25.3,43.1,0,0,0,28.25,28.25,29,28.75,29.25,,False,False,False,0.786
2026-01-13,16:43:24,982598,Fasbit,Areli,25.3,43.2,0,0,0,28.25,28,29,28.75,29.25,,False,False,False,0.786
2026-01-13,16:43:25,982598,Fasbit,Areli,25.3,43.2,0,0,0,28.25,28,29,28.75,29.25,,False,False,False,0.786
2026-01-13,16:43:26,984682,Fasbit,Areli,25.3,43.2,0,0,0,28.25,28.25,29.25,28.5,29.25,,False,False,False,0.785
2026-01-13,16:43:27,984682,Fasbit,Areli,25.3,43.2,0,0,0,28.25,28.25,29.25,28.5,29.25,,False,False,False,0.785
2026-01-13,16:43:28,986766,Fasbit,Areli,25.3,43.2,0,0,0,27.75,28.25,28.75,28.25,29,,False,False,False,0.785
2026-01-13,16:43:29,986766,Fasbit,Areli,25.3,43.2,0,0,0,27.75,28.25,28.75,28.25,29,,False,False,False,0.785
2026-01-13,16:43:30,988850,Fasbit,Areli,25.3,43.1,0,0,0,28,28.25,29,28.5,28.75,,False,False,False,0.785
2026-01-13,16:43:31,988850,Fasbit,Areli,25.3,43.1,0,0,0,28,28.25,29,28.5,28.75,,False,False,False,0.785
2026-01-13,16:43:32,990934,Fasbit,Areli,25.3,43.2,0,0,0,28.25,28.25,29.25,28.5,29,,False,False,False,0.785
2026-01-13,16:43:33,990934,Fasbit,Areli,25.3,43.2,0,0,0,28.25,28.25,29.25,28.5,29,,False,False,False,0.783
2026-01-13,16:43:34,993018,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.5,29,28.75,29.25,,False,False,False,0.783
2026-01-13,16:43:35,993018,Fasbit,Areli,25.3,43.1,0,0,0,28.5,28.5,29,28.75,29.25,,False,False,False,0.783
2026-01-13,16:43:36,995102,Fasbit,Areli,25.3,43.1,0,0,0,28,28.25,29,28.75,28.75,,False,False,False,0.783
2026-01-13,16:43:37,995102,Fasbit,Areli,25.3,43.1,0,0,0,28,28.25,29,28.75,28.75,,False,False,False,0.785
2026-01-13,16:43:38,997187,Fasbit,Areli,25.3,43,0,0,0,28.5,28.25,29,28,28.75,,False,False,False,0.785
2026-01-13,16:43:39,997187,Fasbit,Areli,25.3,43,0,0,0,28.5,28.25,29,28,28.75,,False,False,False,0.782
