Fecha_Sistema,Hora_Sistema,Timestamp_MS,Muestra,Recolector,Temp1_C,Hum1_RH,Temp2_C,Hum2_RH,Radiacion_W_m2,Termopar1_C,Termopar2_C,Termopar3_C,Termopar4_C,Termopar5_C,Termopar6_C,Fan1,Fan2,Fan3,Masa_g
2026-01-13,16:38:05,663746,Funcion,kalev,25.5,42.7,0,0,0,29.25,29,29,28.75,29.25,,False,False,False,0.807
2026-01-13,16:38:06,663746,Funcion,kalev,25.5,42.7,0,0,0,29.25,29,29,28.75,29.25,,False,False,False,0.807
2026-01-13,16:38:07,665830,Funcion,kalev,25.4,42.7,0,0,0,29,28.75,28.5,28.5,29.75,,False,False,False,0.807
2026-01-13,16:38:08,665830,Funcion,kalev,25.4,42.7,0,0,0,29,28.75,28.5,28.5,29.75,,False,False,False,0.807
2026-01-13,16:38:09,667914,Funcion,kalev,25.4,42.7,0,0,0,29.25,29,29,29.25,29,,False,False,False,0.809
2026-01-13,16:38:10,667914,Funcion,kalev,25.4,42.7,0,0,0,29.25,29,29,29.25,29,,False,False,False,0.817
2026-01-13,16:38:11,669998,Funcion,kalev,25.5,42.7,0,0,0,28.25,28.5,29,29,29.75,,False,False,False,0.817
2026-01-13,16:38:12,669998,Funcion,kalev,25.5,42.7,0,0,0,28.25,28.5,29,29,29.75,,False,False,False,0.817
2026-01-13,16:38:13,672082,Funcion,kalev,25.4,42.6,0,0,0,28.25,29,29.25,29.25,29.5,,False,False,False,0.817
2026-01-13,16:38:14,672082,Funcion,kalev,25.4,42.6,0,0,0,28.25,29,29.25,29.25,29.5,,False,False,False,0.817
2026-01-13,16:38:15,672082,Funcion,kalev,25.4,42.6,0,0,0,28.25,29,29.25,29.25,29.5,,False,False,False,0.817
2026-01-13,16:38:16,674166,Funcion,kalev,25.5,42.7,0,0,0,28.5,29,29,28.75,29.75,,False,False,False,0.817
2026-01-13,16:38:17,674166,Funcion,kalev,25.5,42.7,0,0,0,28.5,29,29,28.75,29.75,,False,False,False,0.817
2026-01-13,16:38:18,676250,Funcion,kalev,25.4,42.7,0,0,0,29.5,28.5,29.25,29,30,,False,False,False,0.817
2026-01-13,16:38:19,676250,Funcion,kalev,25.4,42.7,0,0,0,29.5,28.5,29.25,29,30,,False,False,False,0817
2026-01-13,16:38:20,678334,Funcion,kalev,25.4,42.7,0,0,0,29,29,29.25,29,29.5,,False,False,False,0817
2026-01-13,16:38:21,678334,Funcion,kalev,25.4,42.7,0,0,0,29,29,29.25,29,29.5,,False,False,False,0817
2026-01-13,16:38:22,680418,Funcion,kalev,25.4,42.7,0,0,0,29,28.25,29,29.25,29.25,,False,False,False,0.817
2026-01-13,16:38:23,680418,Funcion,kalev,25.4,42.7,0,0,0,29,28.25,29,29.25,29.25,,False,False,False,0.817
2026-01-13,16:38:24,682502,Funcion,kalev,25.4,42.8,0,0,0,29.25,28.5,29.25,28.75,29.5,,False,False,False,0.817
2026-01-13,16:38:25,682502,Funcion,kalev,25.4,42.8,0,0,0,29.25,28.5,29.25,28.75,29.5,,False,False,False,0.817
2026-01-13,16:38:26,684586,Funcion,kalev,25.4,42.7,0,0,0,28.5,28,28.5,28.75,28.75,,False,False,False,0.817
2026-01-13,16:38:27,684586,Funcion,kalev,25.4,42.7,0,0,0,28.5,28,28.5,28.75,28.75,,False,False,False,0.817
2026-01-13,16:38:28,686670,Funcion,kalev,25.5,42.7,0,0,0,28.5,28.5,28.5,28.25,29,,False,False,False,0.817
2026-01-13,16:38:29,686670,Funcion,kalev,25.5,42.7,0,0,0,28.5,28.5,28.5,28.25,29,,False,False,False,0.817
2026-01-13,16:38:30,688754,Funcion,kalev,25.5,42.8,0,0,0,29.25,28.25,28.5,28.5,29,,False,False,False,0.817
2026-01-13,16:38:31,688754,Funcion,kalev,25.5,42.8,0,0,0,29.25,28.25,28.5,28.5,29,,False,False,False,0.817
2026-01-13,16:38:32,690838,Funcion,kalev,25.5,42.8,0,0,0,29.25,28.5,29,28.75,29,,False,False,False,0.817
2026-01-13,16:38:33,690838,Funcion,kalev,25.5,42.8,0,0,0,29.25,28.5,29,28.75,29,,False,False,False,0.817
2026-01-13,16:38:34,692922,Funcion,kalev,25.5,43,0,0,0,29.25,28.75,28.75,28.5,29.5,,False,False,False,0.817
2026-01-13,16:38:35,692922,Funcion,kalev,25.5,43,0,0,0,29.25,28.75,28.75,28.5,29.5,,False,False,False,0.817
2026-01-13,16:38:36,695006,Funcion,kalev,25.5,42.9,0,0,0,29,28,29.25,28.5,29.25,0,False,False,False,0.817
2026-01-13,16:38:37,695006,Funcion,kalev,25.5,42.9,0,0,0,29,28,29.25,28.5,29.25,0,False,False,False,0.822
2026-01-13,16:38:38,697090,Funcion,kalev,25.4,42.9,0,0,0,28.5,28.75,28.75,29,29.5,,False,False,False,0.822
2026-01-13,16:38:39,697090,Funcion,kalev,25.4,42.9,0,0,0,28.5,28.75,28.75,29,29.5,,False,False,False,0.822
2026-01-13,16:38:40,699174,Funcion,kalev,25.5,42.9,0,0,0,28.75,28.75,28.75,28.5,29,,False,False,False,0.822
2026-01-13,16:38:41,699174,Funcion,kalev,25.5,42.9,0,0,0,28.75,28.75,28.75,28.5,29,,False,False,False,0.822
2026-01-13,16:38:42,699174,Funcion,kalev,25.5,42.9,0,0,0,28.75,28.75,28.75,28.5,29,,False,False,False,0.822
2026-01-13,16:38:43,701258,Funcion,kalev,25.5,42.8,0,0,0,28.75,28,28.75,28.75,29.5,,False,False,False,0.822
2026-01-13,16:38:44,701258,Funcion,kalev,25.5,42.8,0,0,0,28.75,28,28.75,28.75,29.5,,False,False,False,0.822
